"simul_idx","up_dw","low_dw","up_t_test","low_t_test","up_catoni","low_catoni","up_cheby","low_cheby"
64,3.88273958837965,1.8506225727721,3.25486150056145,2.28022994985975,3.36663133512897,2.2376211722171,3.47465250639715,2.06043894402405
65,4.27897886508596,2.2576369128529,3.61973512089869,2.75294927718635,3.76668765314021,2.63767749022834,3.89344898022907,2.47923541785597
66,3.70418268424527,1.66797542141576,3.09899367001914,2.20340116279018,3.22550595567538,2.09649579276351,3.35830419759121,1.94409063521811
67,4.05097234719304,2.09034685605454,3.93096306374491,2.74554241616748,3.83141799162627,2.7024078287144,4.04535952114274,2.63114595876965
68,3.86429408573203,1.83296484468103,3.26446239568471,2.52467694628989,3.45342985463992,2.32441969172805,3.60167645217385,2.18746288980075
69,4.15886458806534,2.14134119060683,3.51439159623292,2.79836272161406,3.72035989157925,2.59134972866738,3.86348394011004,2.44927037773694
70,3.91576987879859,2.11985496329041,3.36670058680371,2.68564204855688,3.60141676491002,2.47240660199815,3.73327809886684,2.31906453649375
71,3.76988378298024,1.80012369077457,3.0827781492784,2.04164331301764,3.17107342661197,2.04206326370011,3.26931751233457,1.85510394996147
72,4.18918421245714,2.35586927728794,3.67754482984879,2.92134162666024,3.85067448600002,2.72166432308815,4.00655000944106,2.59233644706796
73,3.92749527922381,2.08573193965992,3.29804212174774,2.66707480257945,3.54584495398709,2.41683479107522,3.68966524335014,2.27545168097705
74,4.01500848571054,1.98238392678077,3.47056571168089,2.61730138833891,3.60320327278562,2.47419310987375,3.75104033119645,2.33682676882335
75,4.03662745125941,2.02527453652975,3.81231796200484,2.59438314277711,3.69374760688713,2.56473744397526,3.91045733357753,2.49624377120443
76,3.92805210501339,1.94121253975867,3.67949987898321,2.60600453884477,3.65725649771857,2.5282463348067,3.84985899010054,2.43564542772744
77,3.59341349507233,1.72235467097529,3.0517734687517,2.33010567819165,3.259552166775,2.13054200386313,3.39804635465822,1.98383279228513
78,3.83936709331861,1.8098331332733,3.22301759569031,2.17756199300308,3.2972247297455,2.16821456683363,3.40739657553324,1.99318301316015
79,4.13060081725732,2.08963458303943,3.48895714374598,2.68746327858759,3.6564802867356,2.52747012382373,3.79531699235333,2.38110342998024
80,4.16189495475377,2.21291041390175,3.77952304553399,2.83275522249491,3.83295498357316,2.70394482066129,4.013245915201,2.5990323528279
81,3.89910458791034,1.97926341079319,3.32975897907137,2.60953866007401,3.537864378556,2.40885421564413,3.67675560075924,2.26254203838614
82,4.30070804523302,2.30637773456507,3.688107869504,3.02644600283166,3.91581623388187,2.78680607097,4.06438371735438,2.65017015498128
83,4.08705616108294,2.08128170669272,3.72130106010448,2.74736137230735,3.76749014830531,2.63847998539344,3.94143799739246,2.52722443501937
84,3.89088715278124,1.88449359031406,3.61820970045676,2.35987146844698,3.48241191067339,2.35340174776152,3.69614736563842,2.28193380326532
85,3.7271465397657,1.7354140546597,3.15665492268205,1.7431779983946,3.12435974909641,1.99534958618454,3.15702324172487,1.74280967935178
86,3.92425032565504,1.92904753240264,3.36643702781026,2.33741128266053,3.43143444063476,2.30242427772289,3.55903093642194,2.14481737404885
87,3.89623927989381,2.05683646280949,3.33002943192151,2.56377714468827,3.52542979712301,2.39641963421114,3.65401006949143,2.23979650711834
88,3.94737542428725,1.92872837021648,4.14133704899936,2.15020306390982,3.57232549255202,2.44331532964015,3.85287683764114,2.43866327526804
89,3.94274456950903,2.09775387126311,3.41201577706805,2.66021487651351,3.58356279006468,2.45455262715281,3.74322210797733,2.32900854560423
90,4.09930010657153,2.21248823454284,3.47956585934202,2.7562859753532,3.67850074451201,2.54949058160014,3.82503269853416,2.41081913616106
91,3.60503116417814,1.88754338397572,3.11241976828601,2.49611618479303,3.37017826277782,2.24116809986595,3.51137475772607,2.09716119535298
92,4.14708946398258,2.29906519465435,3.66875772577663,2.85449087712622,3.80372877507459,2.67471861216272,3.96873108263797,2.55451752026488
93,3.94584395307707,1.97089643672197,3.4474614014893,2.48152496622186,3.52898980681001,2.39997964389814,3.67159996504212,2.25738640266903
94,3.76072456705753,1.73927514795244,3.12273190681608,2.11981718794698,3.22262837239389,2.09361820948202,3.32838132856808,1.91416776619498
95,3.39343425038766,1.38663773593165,2.72594561943884,1.94107528276068,2.90943327093329,1.78042310802142,3.04061723228631,1.62640366991321
96,3.94412906514607,2.05232387779129,3.29797395978433,2.63330515431965,3.52645035367899,2.39744019076712,3.67274633823854,2.25853277586544
97,3.74414672353239,1.9267467841178,3.20266985336021,2.45613239758524,3.4104300521123,2.28141988920043,3.53650790665927,2.12229434428618
98,4.04787529296773,2.12347145464244,3.4239176760677,2.75128594472269,3.65792927120544,2.52891910829357,3.79470859158174,2.38049502920865
99,3.75071413491256,1.91928694905271,3.20852679142837,2.49688572527985,3.42897280635257,2.2999626434407,3.55981303954066,2.14559947716756
100,3.80608439599019,1.7950105969714,3.18048256890235,2.17367350985233,3.28906097702029,2.16005081410842,3.38418482056389,1.9699712581908
